order_item_id,order_id,product_id,quantity,unit_price,discount
OI0030949,O012372,P00784,1,50850.53,0.05
OI0030950,O012373,P00235,1,14717.84,0.0
OI0030951,O012374,P00324,1,14740.09,0.0
OI0030952,O012375,P00424,1,29560.97,0.05
OI0030953,O012375,P00182,1,96040.78,0.0
OI0030954,O012375,P00409,1,128581.8,0.2
OI0030955,O012376,P00407,2,81527.28,0.05
OI0030956,O012376,P00223,1,39881.91,0.2
OI0030957,O012376,P00218,3,10912.22,0.0
OI0030958,O012377,P00757,2,14095.94,0.1
OI0030959,O012377,P00502,3,32612.51,0.1
OI0030960,O012378,P00407,1,81527.28,0.05
OI0030961,O012378,P00873,3,75443.94,0.0
OI0030962,O012379,P00971,1,42362.31,0.1
OI0030963,O012380,P00691,2,172094.36,0.15
OI0030964,O012381,P00180,2,56681.65,0.0
OI0030965,O012381,P00477,3,119863.74,0.0
OI0030966,O012381,P00764,3,35486.25,0.0
OI0030967,O012382,P00115,1,39100.9,0.1
OI0030968,O012382,P00915,3,89344.11,0.0
OI0030969,O012383,P00213,1,101578.05,0.1
OI0030970,O012383,P00866,3,128652.78,0.0
OI0030971,O012383,P00519,1,88199.54,0.05
OI0030972,O012383,P00662,1,48317.64,0.15
OI0030973,O012384,P00897,2,27240.34,0.1
OI0030974,O012384,P00350,2,82062.28,0.15
OI0030975,O012385,P00357,2,65878.35,0.05
OI0030976,O012385,P00866,3,128652.78,0.0
OI0030977,O012386,P00960,1,132430.59,0.1
OI0030978,O012386,P00990,3,1282.29,0.0
OI0030979,O012387,P00889,1,41009.99,0.0
OI0030980,O012388,P00471,2,7056.33,0.0
OI0030981,O012388,P00805,3,227727.03,0.0
OI0030982,O012389,P00342,2,38651.61,0.0
OI0030983,O012390,P00969,1,2350.48,0.1
OI0030984,O012390,P00008,1,20846.97,0.15
OI0030985,O012390,P00660,1,102559.7,0.0
OI0030986,O012390,P00762,2,114478.62,0.0
OI0030987,O012391,P00702,1,100546.04,0.2
OI0030988,O012391,P00941,1,167139.41,0.0
OI0030989,O012391,P00110,3,32124.21,0.0
OI0030990,O012392,P00679,3,4679.79,0.05
OI0030991,O012392,P00018,3,10521.36,0.15
OI0030992,O012392,P00913,2,33229.43,0.0
OI0030993,O012392,P00675,3,177604.77,0.15
OI0030994,O012393,P00232,1,10258.07,0.0
OI0030995,O012393,P00844,2,28020.23,0.0
OI0030996,O012393,P00606,1,13474.41,0.0
OI0030997,O012394,P00159,1,6167.24,0.0
OI0030998,O012394,P00109,2,76991.55,0.0
OI0030999,O012395,P00833,2,210653.32,0.05
OI0031000,O012396,P00246,2,4439.82,0.1
OI0031001,O012396,P00318,1,36212.92,0.0
OI0031002,O012396,P00054,2,39634.04,0.15
OI0031003,O012397,P00379,2,206360.09,0.0
OI0031004,O012397,P00866,1,128652.78,0.0
OI0031005,O012398,P00347,3,144270.41,0.0
OI0031006,O012399,P00256,2,115372.48,0.0
OI0031007,O012399,P00338,1,61245.68,0.0
OI0031008,O012399,P00292,1,115427.01,0.05
OI0031009,O012400,P00906,1,121143.73,0.1
OI0031010,O012400,P00293,3,34452.59,0.0
OI0031011,O012400,P00934,1,24186.58,0.05
OI0031012,O012401,P00348,1,245621.8,0.0
OI0031013,O012401,P00160,1,38484.73,0.0
OI0031014,O012401,P00625,1,95254.34,0.1
OI0031015,O012402,P00228,2,91978.35,0.1
OI0031016,O012402,P00502,1,32612.51,0.0
OI0031017,O012402,P00733,1,18410.39,0.0
OI0031018,O012403,P00608,1,243910.24,0.0
OI0031019,O012403,P00955,1,23731.15,0.0
OI0031020,O012403,P00395,3,27433.03,0.0
OI0031021,O012404,P00358,1,14679.55,0.05
OI0031022,O012404,P00777,1,4554.39,0.0
OI0031023,O012404,P00009,2,140059.0,0.0
OI0031024,O012405,P00062,3,42269.33,0.0
OI0031025,O012405,P00363,1,96225.74,0.05
OI0031026,O012405,P00313,1,210499.87,0.0
OI0031027,O012405,P00320,1,137521.76,0.1
OI0031028,O012406,P00039,3,174358.64,0.05
OI0031029,O012406,P00433,1,97135.2,0.0
OI0031030,O012406,P00329,2,5870.04,0.0
OI0031031,O012406,P00268,1,111822.33,0.0
OI0031032,O012407,P00418,1,98981.04,0.0
OI0031033,O012407,P00228,1,91978.35,0.1
OI0031034,O012408,P00814,1,13718.1,0.0
OI0031035,O012408,P00325,1,18490.29,0.0
OI0031036,O012408,P00072,1,80208.7,0.1
OI0031037,O012409,P00636,1,83005.1,0.0
OI0031038,O012409,P00165,2,181102.69,0.1
OI0031039,O012410,P00550,1,10994.37,0.0
OI0031040,O012411,P00972,1,104984.2,0.0
OI0031041,O012411,P00580,1,12551.77,0.0
OI0031042,O012412,P00462,1,8607.06,0.05
OI0031043,O012412,P00097,3,144299.83,0.0
OI0031044,O012412,P00256,3,115372.48,0.1
OI0031045,O012413,P00064,2,137059.0,0.15
OI0031046,O012413,P00622,1,9152.21,0.1
OI0031047,O012414,P00819,1,57984.01,0.1
OI0031048,O012414,P00408,2,80025.39,0.05
OI0031049,O012415,P00056,3,63166.26,0.0
OI0031050,O012415,P00645,1,15454.89,0.15
OI0031051,O012415,P00272,1,109240.7,0.1
OI0031052,O012415,P00516,1,121320.6,0.0
OI0031053,O012416,P00648,1,93798.99,0.15
OI0031054,O012416,P00432,2,9998.36,0.1
OI0031055,O012416,P00317,3,21319.83,0.0
OI0031056,O012417,P00627,1,29882.59,0.05
OI0031057,O012417,P00802,1,21739.96,0.0
OI0031058,O012417,P00849,3,5018.94,0.15
OI0031059,O012418,P00564,1,51589.19,0.0
OI0031060,O012418,P00991,1,23915.69,0.15
OI0031061,O012419,P00143,1,172719.36,0.0
OI0031062,O012420,P00851,3,4113.21,0.0
OI0031063,O012420,P00698,3,135886.53,0.0
OI0031064,O012420,P00044,2,110870.85,0.0
OI0031065,O012420,P00793,3,122918.43,0.0
OI0031066,O012421,P00720,1,53297.34,0.0
OI0031067,O012422,P00509,1,163845.27,0.15
OI0031068,O012422,P00043,1,24793.41,0.0
OI0031069,O012422,P00549,1,137618.75,0.1
OI0031070,O012422,P00649,1,23620.6,0.0
OI0031071,O012423,P00616,2,88190.97,0.0
OI0031072,O012423,P00773,1,33885.49,0.0
OI0031073,O012423,P00159,3,6167.24,0.15
OI0031074,O012424,P00912,1,20231.0,0.0
OI0031075,O012424,P00356,1,182830.13,0.0
OI0031076,O012424,P00133,1,2057.53,0.15
OI0031077,O012424,P00601,3,112362.63,0.0
OI0031078,O012425,P00549,1,137618.75,0.0
OI0031079,O012425,P00857,1,126886.88,0.05
OI0031080,O012426,P00367,1,10717.11,0.0
OI0031081,O012426,P00943,3,82650.95,0.0
OI0031082,O012426,P00314,3,144175.09,0.0
OI0031083,O012426,P00730,2,26297.91,0.0
OI0031084,O012427,P00017,1,9983.95,0.0
OI0031085,O012427,P00260,1,15403.98,0.05
OI0031086,O012428,P00751,2,5063.6,0.0
OI0031087,O012428,P00573,2,118070.13,0.0
OI0031088,O012428,P00111,1,43722.64,0.0
OI0031089,O012429,P00418,1,98981.04,0.0
OI0031090,O012429,P00437,2,124829.55,0.0
OI0031091,O012429,P00837,1,112121.29,0.2
OI0031092,O012430,P00168,1,38998.3,0.0
OI0031093,O012431,P00501,1,96854.65,0.05
OI0031094,O012431,P00826,1,62595.6,0.2
OI0031095,O012431,P00771,3,121094.78,0.1
OI0031096,O012432,P00989,2,14725.29,0.0
OI0031097,O012432,P00452,1,52670.64,0.15
OI0031098,O012432,P00874,1,217612.54,0.0
OI0031099,O012433,P00632,1,19746.67,0.1
OI0031100,O012434,P00560,3,20380.74,0.1
OI0031101,O012434,P00623,1,27517.86,0.2
OI0031102,O012434,P00719,1,30480.74,0.0
OI0031103,O012434,P00023,2,84526.81,0.0
OI0031104,O012435,P00819,2,57984.01,0.0
OI0031105,O012436,P00162,3,23867.74,0.0
OI0031106,O012436,P00910,1,141896.16,0.15
OI0031107,O012436,P00983,1,13842.06,0.05
OI0031108,O012436,P00223,2,39881.91,0.1
OI0031109,O012437,P00023,1,84526.81,0.1
OI0031110,O012437,P00175,2,1703.97,0.15
OI0031111,O012438,P00816,1,28451.43,0.05
OI0031112,O012438,P00941,1,167139.41,0.05
OI0031113,O012438,P00991,1,23915.69,0.1
OI0031114,O012439,P00510,1,45226.5,0.2
OI0031115,O012439,P00440,3,199900.86,0.0
OI0031116,O012440,P00835,2,7773.84,0.05
OI0031117,O012440,P00289,2,129543.41,0.0
OI0031118,O012440,P00745,2,28730.47,0.2
OI0031119,O012441,P00805,1,227727.03,0.0
OI0031120,O012441,P00677,3,208418.08,0.2
OI0031121,O012441,P00336,1,84222.94,0.0
OI0031122,O012442,P00972,1,104984.2,0.1
OI0031123,O012442,P00326,1,84100.57,0.0
OI0031124,O012443,P00440,3,199900.86,0.1
OI0031125,O012443,P00366,1,8480.94,0.15
OI0031126,O012444,P00063,1,184572.21,0.15
OI0031127,O012444,P00147,3,33388.08,0.1
OI0031128,O012444,P00550,1,10994.37,0.2
OI0031129,O012444,P00616,1,88190.97,0.05
OI0031130,O012445,P00886,1,105029.9,0.05
OI0031131,O012445,P00305,1,51120.24,0.2
OI0031132,O012445,P00764,1,35486.25,0.0
OI0031133,O012446,P00893,3,6744.51,0.05
OI0031134,O012446,P00248,1,220987.19,0.0
OI0031135,O012446,P00629,1,28951.67,0.0
OI0031136,O012447,P00306,3,22800.19,0.0
OI0031137,O012447,P00673,3,146190.86,0.15
OI0031138,O012447,P00670,3,75329.8,0.05
OI0031139,O012447,P00165,1,181102.69,0.0
OI0031140,O012448,P00332,3,92501.42,0.0
OI0031141,O012448,P00560,1,20380.74,0.15
OI0031142,O012449,P00861,3,54080.96,0.0
OI0031143,O012450,P00730,1,26297.91,0.05
OI0031144,O012450,P00051,1,7629.32,0.1
OI0031145,O012451,P00076,1,128008.31,0.0
OI0031146,O012452,P00752,1,22423.57,0.0
OI0031147,O012452,P00429,3,147414.08,0.1
OI0031148,O012453,P00052,3,135194.49,0.1
OI0031149,O012453,P00629,1,28951.67,0.2
OI0031150,O012454,P00160,1,38484.73,0.1
OI0031151,O012455,P00009,3,140059.0,0.1
OI0031152,O012455,P00910,1,141896.16,0.05
OI0031153,O012455,P00996,3,26987.54,0.05
OI0031154,O012455,P00134,3,10129.05,0.0
OI0031155,O012456,P00886,1,105029.9,0.0
OI0031156,O012457,P00986,1,9034.03,0.0
OI0031157,O012458,P00912,3,20231.0,0.0
OI0031158,O012458,P00191,1,29692.15,0.05
OI0031159,O012458,P00289,1,129543.41,0.05
OI0031160,O012459,P00860,1,7679.39,0.1
OI0031161,O012460,P00662,1,48317.64,0.1
OI0031162,O012460,P00078,2,87470.99,0.2
OI0031163,O012460,P00011,3,49445.58,0.0
OI0031164,O012460,P00415,2,82349.7,0.0
OI0031165,O012461,P00524,2,21053.46,0.15
OI0031166,O012461,P00658,1,129012.8,0.05
OI0031167,O012462,P00434,1,95887.44,0.0
OI0031168,O012462,P00518,1,57407.73,0.0
OI0031169,O012462,P00891,3,174077.71,0.0
OI0031170,O012462,P00707,1,12968.18,0.15
OI0031171,O012463,P00778,1,115866.38,0.0
OI0031172,O012463,P00078,1,87470.99,0.1
OI0031173,O012463,P00706,1,24150.05,0.0
OI0031174,O012464,P00976,1,38214.16,0.1
OI0031175,O012464,P00988,1,12767.64,0.0
OI0031176,O012464,P00473,3,58858.34,0.0
OI0031177,O012464,P00803,1,7921.88,0.0
OI0031178,O012465,P00784,3,50850.53,0.05
OI0031179,O012465,P00860,2,7679.39,0.05
OI0031180,O012465,P00526,3,5991.07,0.05
OI0031181,O012466,P00338,2,61245.68,0.1
OI0031182,O012466,P00275,1,44173.52,0.15
OI0031183,O012467,P00480,3,39070.4,0.0
OI0031184,O012467,P00448,2,41319.53,0.05
OI0031185,O012468,P00278,1,3145.0,0.05
OI0031186,O012468,P00643,1,1799.8,0.05
OI0031187,O012469,P00016,3,10871.79,0.0
OI0031188,O012470,P00263,2,36986.16,0.1
OI0031189,O012470,P00169,1,2521.67,0.15
OI0031190,O012470,P00963,2,41254.36,0.0
OI0031191,O012471,P00725,1,16414.72,0.1
OI0031192,O012471,P00665,1,16292.65,0.1
OI0031193,O012472,P00796,1,75187.37,0.0
OI0031194,O012473,P00550,1,10994.37,0.05
OI0031195,O012473,P00052,1,135194.49,0.1
OI0031196,O012474,P00949,3,4557.89,0.0
OI0031197,O012475,P00559,3,176717.34,0.0
OI0031198,O012475,P00345,2,75917.28,0.0
OI0031199,O012475,P00268,1,111822.33,0.05
OI0031200,O012475,P00315,3,88659.22,0.0
OI0031201,O012476,P00161,2,13994.25,0.0
OI0031202,O012476,P00881,1,49933.72,0.1
OI0031203,O012476,P00866,2,128652.78,0.1
OI0031204,O012477,P00107,1,26126.58,0.0
OI0031205,O012477,P00308,1,7953.56,0.05
OI0031206,O012477,P00082,1,187255.69,0.0
OI0031207,O012477,P00594,1,36452.23,0.0
OI0031208,O012478,P00676,3,36523.16,0.0
OI0031209,O012478,P00481,2,150227.98,0.15
OI0031210,O012478,P00625,1,95254.34,0.05
OI0031211,O012478,P00305,1,51120.24,0.0
OI0031212,O012479,P00808,1,14530.62,0.05
OI0031213,O012480,P00444,1,10416.31,0.1
OI0031214,O012480,P00512,2,24609.83,0.1
OI0031215,O012480,P00897,2,27240.34,0.05
OI0031216,O012480,P00696,1,37811.14,0.0
OI0031217,O012481,P00465,3,82639.64,0.0
OI0031218,O012481,P00356,1,182830.13,0.0
OI0031219,O012481,P00596,1,32660.89,0.15
OI0031220,O012482,P00026,1,50009.85,0.0
OI0031221,O012482,P00350,1,82062.28,0.05
OI0031222,O012482,P00228,3,91978.35,0.15
OI0031223,O012483,P00204,2,25236.95,0.0
OI0031224,O012483,P00202,1,2174.81,0.0
OI0031225,O012483,P00797,1,65762.83,0.0
OI0031226,O012484,P00528,3,62475.03,0.1
OI0031227,O012485,P00003,1,48432.23,0.0
OI0031228,O012485,P00518,3,57407.73,0.05
OI0031229,O012486,P00375,1,13999.61,0.0
OI0031230,O012487,P00672,3,38169.86,0.1
OI0031231,O012487,P00531,2,36263.21,0.0
OI0031232,O012488,P00562,1,3909.57,0.0
OI0031233,O012488,P00027,1,32195.76,0.0
OI0031234,O012488,P00180,1,56681.65,0.0
OI0031235,O012489,P00308,1,7953.56,0.0
OI0031236,O012490,P00839,1,37031.94,0.0
OI0031237,O012491,P00120,3,33268.51,0.0
OI0031238,O012492,P00495,2,8156.4,0.05
OI0031239,O012492,P00256,1,115372.48,0.1
OI0031240,O012492,P00894,1,65375.05,0.0
OI0031241,O012492,P00298,3,27621.13,0.0
OI0031242,O012493,P00471,3,7056.33,0.0
OI0031243,O012494,P00736,2,12031.95,0.0
OI0031244,O012494,P00398,1,51175.35,0.05
OI0031245,O012495,P00618,1,51842.17,0.0
OI0031246,O012495,P00581,3,107906.26,0.05
OI0031247,O012495,P00683,1,11054.09,0.0
OI0031248,O012496,P00908,1,115540.35,0.05
OI0031249,O012496,P00619,1,22448.6,0.2
OI0031250,O012496,P00622,1,9152.21,0.05
OI0031251,O012496,P00271,1,11311.86,0.0
OI0031252,O012497,P00075,3,148022.07,0.0
OI0031253,O012497,P00847,1,34114.31,0.0
OI0031254,O012497,P00248,2,220987.19,0.0
OI0031255,O012497,P00781,2,78659.59,0.0
OI0031256,O012498,P00038,1,115679.37,0.2
OI0031257,O012499,P00791,1,91931.38,0.15
OI0031258,O012499,P00815,3,27238.87,0.0
OI0031259,O012499,P00883,2,11034.59,0.0
OI0031260,O012500,P00224,1,16927.39,0.1
OI0031261,O012500,P00168,3,38998.3,0.0
OI0031262,O012500,P00330,1,8722.02,0.15
OI0031263,O012500,P00818,1,116668.46,0.0
OI0031264,O012501,P00019,3,8246.92,0.15
OI0031265,O012502,P00519,1,88199.54,0.15
OI0031266,O012502,P00677,1,208418.08,0.05
OI0031267,O012502,P00229,1,113301.61,0.05
OI0031268,O012503,P00898,1,84586.43,0.0
OI0031269,O012504,P00426,1,102696.65,0.0
OI0031270,O012504,P00784,2,50850.53,0.15
OI0031271,O012505,P00982,3,34679.97,0.0
OI0031272,O012505,P00236,1,29818.38,0.0
OI0031273,O012505,P00910,1,141896.16,0.0
OI0031274,O012506,P00780,2,39387.35,0.0
OI0031275,O012506,P00161,1,13994.25,0.05
OI0031276,O012507,P00018,1,10521.36,0.0
OI0031277,O012507,P00276,3,57312.79,0.0
OI0031278,O012508,P00714,1,121321.99,0.05
OI0031279,O012508,P00672,1,38169.86,0.2
OI0031280,O012509,P00867,2,89838.45,0.15
OI0031281,O012509,P00673,3,146190.86,0.0
OI0031282,O012509,P00515,3,14116.34,0.1
OI0031283,O012509,P00576,1,4267.16,0.15
OI0031284,O012510,P00785,2,34979.13,0.0
OI0031285,O012510,P00853,1,59076.19,0.0
OI0031286,O012510,P00406,1,3362.72,0.0
OI0031287,O012511,P00847,2,34114.31,0.05
OI0031288,O012512,P00746,1,19094.15,0.0
OI0031289,O012513,P00664,3,140344.28,0.1
OI0031290,O012513,P00264,1,102823.38,0.0
OI0031291,O012514,P00272,1,109240.7,0.0
OI0031292,O012514,P00540,3,33274.62,0.2
OI0031293,O012514,P00118,3,1166.75,0.05
OI0031294,O012515,P00595,1,13026.35,0.0
OI0031295,O012515,P00755,1,25059.58,0.0
OI0031296,O012515,P00161,1,13994.25,0.0
OI0031297,O012515,P00537,3,7090.12,0.0
OI0031298,O012516,P00592,3,68726.19,0.1
OI0031299,O012516,P00797,2,65762.83,0.0
OI0031300,O012516,P00098,3,17556.7,0.15
OI0031301,O012517,P00177,3,53133.36,0.0
OI0031302,O012517,P00854,2,43976.63,0.1
OI0031303,O012518,P00362,3,7920.2,0.2
OI0031304,O012518,P00230,1,142502.44,0.1
OI0031305,O012519,P00127,1,36683.61,0.0
OI0031306,O012519,P00064,2,137059.0,0.15
OI0031307,O012519,P00511,1,14063.99,0.0
OI0031308,O012520,P00283,2,148820.55,0.05
OI0031309,O012520,P00451,1,5584.57,0.0
OI0031310,O012520,P00803,1,7921.88,0.0
OI0031311,O012520,P00293,2,34452.59,0.05
OI0031312,O012521,P00963,3,41254.36,0.0
OI0031313,O012522,P00683,1,11054.09,0.0
OI0031314,O012522,P00918,1,79474.61,0.1
OI0031315,O012523,P00331,2,13245.1,0.0
OI0031316,O012523,P00983,3,13842.06,0.05
OI0031317,O012523,P00394,1,46474.61,0.0
OI0031318,O012523,P00614,1,92725.32,0.05
OI0031319,O012524,P00775,1,45125.36,0.2
OI0031320,O012524,P00200,1,1687.44,0.05
OI0031321,O012524,P00243,3,2241.01,0.0
OI0031322,O012525,P00833,1,210653.32,0.0
OI0031323,O012525,P00605,2,30051.2,0.2
OI0031324,O012525,P00414,1,3284.51,0.0
OI0031325,O012525,P00547,1,108814.38,0.05
OI0031326,O012526,P00696,1,37811.14,0.05
OI0031327,O012527,P00331,3,13245.1,0.1
OI0031328,O012527,P00551,2,55096.18,0.0
OI0031329,O012527,P00995,2,22515.17,0.0
OI0031330,O012527,P00960,3,132430.59,0.0
OI0031331,O012528,P00132,3,138196.98,0.0
OI0031332,O012528,P00751,1,5063.6,0.0
OI0031333,O012528,P00933,3,88355.44,0.0
OI0031334,O012528,P00304,1,93653.0,0.2
OI0031335,O012529,P00077,3,104784.22,0.0
OI0031336,O012529,P00191,2,29692.15,0.0
OI0031337,O012529,P00952,3,42231.67,0.0
OI0031338,O012529,P00844,1,28020.23,0.05
OI0031339,O012530,P00111,3,43722.64,0.1
OI0031340,O012530,P00743,2,50329.54,0.0
OI0031341,O012530,P00295,1,207074.81,0.15
OI0031342,O012531,P00996,1,26987.54,0.15
OI0031343,O012532,P00861,1,54080.96,0.0
OI0031344,O012532,P00702,1,100546.04,0.0
OI0031345,O012532,P00056,1,63166.26,0.0
OI0031346,O012532,P00512,1,24609.83,0.2
OI0031347,O012533,P00195,3,90239.88,0.05
OI0031348,O012533,P00959,1,37402.46,0.1
OI0031349,O012533,P00973,1,12525.7,0.0
OI0031350,O012534,P00804,3,117518.34,0.1
OI0031351,O012534,P00696,3,37811.14,0.1
OI0031352,O012535,P00733,1,18410.39,0.0
OI0031353,O012535,P00083,1,9984.01,0.05
OI0031354,O012535,P00978,1,71538.59,0.15
OI0031355,O012535,P00217,1,146644.97,0.0
OI0031356,O012536,P00624,3,23688.09,0.1
OI0031357,O012536,P00577,3,19871.73,0.1
OI0031358,O012536,P00622,1,9152.21,0.0
OI0031359,O012537,P00680,3,155490.07,0.1
OI0031360,O012537,P00528,1,62475.03,0.05
OI0031361,O012537,P00006,1,174729.97,0.15
OI0031362,O012538,P00515,2,14116.34,0.05
OI0031363,O012538,P00157,3,120935.3,0.05
OI0031364,O012538,P00929,1,39139.79,0.1
OI0031365,O012539,P00191,1,29692.15,0.0
OI0031366,O012540,P00539,2,33865.51,0.0
OI0031367,O012540,P00878,3,28388.47,0.0
OI0031368,O012541,P00872,3,32097.61,0.05
OI0031369,O012541,P00569,1,18992.82,0.15
OI0031370,O012541,P00372,1,6849.25,0.1
OI0031371,O012541,P00201,1,111882.67,0.05
OI0031372,O012542,P00836,1,21019.33,0.0
OI0031373,O012543,P00894,2,65375.05,0.0
OI0031374,O012544,P00960,3,132430.59,0.0
OI0031375,O012544,P00154,3,29056.84,0.0
OI0031376,O012544,P00072,1,80208.7,0.0
OI0031377,O012545,P00741,2,109508.66,0.1
OI0031378,O012545,P00740,1,38782.23,0.0
OI0031379,O012545,P00476,2,134201.72,0.1
OI0031380,O012546,P00162,1,23867.74,0.1
OI0031381,O012547,P00595,2,13026.35,0.05
OI0031382,O012548,P00885,1,58744.96,0.05
OI0031383,O012548,P00088,1,91545.11,0.0
OI0031384,O012548,P00605,1,30051.2,0.0
OI0031385,O012548,P00420,2,8812.81,0.0
OI0031386,O012549,P00654,2,106119.62,0.0
OI0031387,O012549,P00926,3,14273.48,0.05
OI0031388,O012550,P00937,1,25902.52,0.0
OI0031389,O012550,P00381,2,30190.28,0.2
OI0031390,O012550,P00129,3,71488.65,0.15
OI0031391,O012550,P00223,1,39881.91,0.1
OI0031392,O012551,P00555,1,142819.06,0.1
OI0031393,O012551,P00576,2,4267.16,0.0
OI0031394,O012551,P00439,3,41892.01,0.0
OI0031395,O012551,P00746,1,19094.15,0.05
OI0031396,O012552,P00208,2,7401.56,0.1
OI0031397,O012552,P00532,1,24270.53,0.1
OI0031398,O012552,P00886,1,105029.9,0.15
OI0031399,O012553,P00493,1,14191.8,0.1
OI0031400,O012553,P00223,1,39881.91,0.0
OI0031401,O012553,P00387,1,27124.07,0.0
OI0031402,O012554,P00171,1,94911.59,0.05
OI0031403,O012554,P00424,1,29560.97,0.1
OI0031404,O012554,P00332,2,92501.42,0.2
OI0031405,O012555,P00145,2,54512.81,0.05
OI0031406,O012555,P00856,3,187401.85,0.15
OI0031407,O012555,P00116,1,11430.48,0.0
OI0031408,O012556,P00941,1,167139.41,0.0
OI0031409,O012556,P00014,2,52605.53,0.05
OI0031410,O012557,P00246,1,4439.82,0.2
OI0031411,O012557,P00463,1,3652.97,0.05
OI0031412,O012558,P00075,2,148022.07,0.05
OI0031413,O012559,P00292,3,115427.01,0.0
OI0031414,O012560,P00778,2,115866.38,0.0
OI0031415,O012560,P00714,3,121321.99,0.0
OI0031416,O012561,P00440,2,199900.86,0.05
OI0031417,O012561,P00744,1,128792.88,0.0
OI0031418,O012561,P00114,1,23257.68,0.0
OI0031419,O012561,P00693,3,20471.62,0.15
OI0031420,O012562,P00674,1,87500.09,0.0
OI0031421,O012563,P00167,2,53224.76,0.0
OI0031422,O012563,P00760,1,114700.64,0.0
OI0031423,O012563,P00530,1,55423.95,0.0
OI0031424,O012563,P00174,1,135772.51,0.0
OI0031425,O012564,P00520,3,106600.31,0.0
OI0031426,O012565,P00664,1,140344.28,0.2
OI0031427,O012565,P00101,1,30344.79,0.05
OI0031428,O012565,P00845,2,70639.13,0.0
OI0031429,O012565,P00703,3,6709.06,0.0
OI0031430,O012566,P00583,1,120355.77,0.0
OI0031431,O012567,P00785,3,34979.13,0.05
OI0031432,O012568,P00991,1,23915.69,0.2
OI0031433,O012568,P00055,2,82903.93,0.0
OI0031434,O012569,P00991,2,23915.69,0.0
OI0031435,O012569,P00062,1,42269.33,0.0
OI0031436,O012570,P00153,1,4659.39,0.0
OI0031437,O012571,P00813,1,7010.58,0.1
OI0031438,O012571,P00454,3,117989.29,0.0
OI0031439,O012571,P00463,1,3652.97,0.0
OI0031440,O012572,P00099,1,179372.31,0.0
OI0031441,O012572,P00557,3,41972.54,0.15
OI0031442,O012572,P00564,1,51589.19,0.1
OI0031443,O012572,P00665,1,16292.65,0.0
OI0031444,O012573,P00340,1,81887.12,0.2
OI0031445,O012574,P00015,2,90844.26,0.0
OI0031446,O012575,P00062,3,42269.33,0.0
OI0031447,O012575,P00890,3,32471.01,0.0
OI0031448,O012575,P00758,3,5997.55,0.05
OI0031449,O012575,P00541,1,164566.97,0.0
OI0031450,O012576,P00801,1,170925.79,0.0
OI0031451,O012576,P00256,1,115372.48,0.0
OI0031452,O012577,P00776,1,35787.1,0.0
OI0031453,O012578,P00363,1,96225.74,0.05
OI0031454,O012579,P00256,3,115372.48,0.1
OI0031455,O012579,P00591,3,60264.14,0.1
OI0031456,O012579,P00179,1,83576.95,0.0
OI0031457,O012580,P00737,1,40750.06,0.05
OI0031458,O012581,P00890,3,32471.01,0.15
OI0031459,O012581,P00164,1,2662.66,0.0
OI0031460,O012581,P00181,1,66616.89,0.0
OI0031461,O012582,P00755,1,25059.58,0.1
OI0031462,O012583,P00596,1,32660.89,0.0
OI0031463,O012583,P00676,1,36523.16,0.05
OI0031464,O012583,P00493,1,14191.8,0.05
OI0031465,O012583,P00898,1,84586.43,0.0
OI0031466,O012584,P00382,3,69022.76,0.0
OI0031467,O012584,P00772,1,29133.42,0.0
OI0031468,O012585,P00596,3,32660.89,0.0
OI0031469,O012585,P00477,2,119863.74,0.0
OI0031470,O012585,P00011,2,49445.58,0.0
OI0031471,O012585,P00761,3,156876.53,0.0
OI0031472,O012586,P00286,1,10831.37,0.0
OI0031473,O012586,P00028,3,132203.68,0.0
OI0031474,O012586,P00396,1,35368.51,0.05
OI0031475,O012587,P00909,3,4528.63,0.2
OI0031476,O012588,P00286,3,10831.37,0.0
OI0031477,O012588,P00985,1,59099.93,0.0
OI0031478,O012589,P00329,1,5870.04,0.0
OI0031479,O012589,P00833,3,210653.32,0.15
OI0031480,O012590,P00879,3,33735.23,0.0
OI0031481,O012590,P00637,1,896.13,0.15
OI0031482,O012590,P00063,1,184572.21,0.05
OI0031483,O012591,P00777,3,4554.39,0.05
OI0031484,O012591,P00592,1,68726.19,0.15
OI0031485,O012592,P00155,1,5736.3,0.05
OI0031486,O012592,P00965,1,116901.7,0.0
OI0031487,O012592,P00523,1,84855.46,0.05
OI0031488,O012592,P00967,2,129911.19,0.15
OI0031489,O012593,P00488,1,5976.76,0.1
OI0031490,O012594,P00093,1,9410.14,0.05
OI0031491,O012594,P00428,2,55662.2,0.0
OI0031492,O012595,P00165,1,181102.69,0.0
OI0031493,O012595,P00422,1,163679.24,0.0
OI0031494,O012595,P00462,2,8607.06,0.0
OI0031495,O012595,P00761,1,156876.53,0.0
OI0031496,O012596,P00617,3,13706.89,0.1
OI0031497,O012596,P00661,1,36627.18,0.05
OI0031498,O012596,P00221,1,32635.31,0.0
OI0031499,O012596,P00140,1,15648.47,0.05
OI0031500,O012597,P00908,2,115540.35,0.0
OI0031501,O012597,P00498,1,14734.74,0.05
OI0031502,O012597,P00866,1,128652.78,0.0
OI0031503,O012597,P00608,1,243910.24,0.05
OI0031504,O012598,P00686,1,69798.09,0.0
OI0031505,O012598,P00236,1,29818.38,0.05
OI0031506,O012598,P00795,2,184417.86,0.05
OI0031507,O012598,P00524,2,21053.46,0.15
